,Key,Value,id
5305810,pre_3_end_82,2.01555,19095
5305811,pre_3_end_81,1.44882,19095
5305812,pre_3_end_80,1.39286,19095
5305813,pre_3_end_79,1.44882,19095
5305814,pre_3_end_78,1.53457,19095
5305815,pre_3_end_77,2.17294,19095
5305816,pre_3_end_76,2.26126,19095
5305817,pre_3_end_75,1.44882,19095
5305818,pre_3_end_74,1.53457,19095
5305819,pre_3_end_73,,19095
5305820,pre_3_end_72,2.26126,19095
5305821,pre_3_end_71,1.44882,19095
5305822,pre_3_end_70,1.53457,19095
5305823,pre_3_end_69,2.17294,19095
5305824,pre_3_end_68,2.26126,19095
5305825,pre_3_end_67,1.44882,19095
5305826,pre_3_end_66,1.39286,19095
5305827,pre_3_end_65,1.44882,19095
5305828,pre_3_end_64,1.53457,19095
5305829,pre_3_end_63,2.23508,19095
5305830,pre_3_end_62,0.693789,19095
5305831,pre_3_end_61,1.53457,19095
5305832,pre_3_end_60,1.92095,19095
5305833,pre_3_end_59,0.728057,19095
5305834,pre_3_end_58,1.53457,19095
5305835,pre_3_end_57,1.92095,19095
5305836,pre_3_end_56,2.01555,19095
5305837,pre_3_end_55,1.44882,19095
5305838,pre_3_end_54,0.701014,19095
5305839,pre_3_end_53,1.55502,19095
5305840,pre_3_end_52,2.01555,19095
5305841,pre_3_end_51,1.44882,19095
5305842,pre_3_end_50,0.971808,19095
5305843,pre_3_end_49,2.26126,19095
5305844,pre_3_end_48,1.92095,19095
5305845,pre_3_end_47,0.728057,19095
5305846,pre_3_end_46,1.53457,19095
5305847,pre_3_end_45,1.92095,19095
5305848,pre_3_end_44,0.728057,19095
5305849,pre_3_end_43,0.971808,19095
5305850,pre_3_end_42,,19095
5305851,pre_3_end_41,,19095
5305852,pre_3_end_40,0.693789,19095
5305853,pre_3_end_39,1.39286,19095
5305854,pre_3_end_38,1.44882,19095
5305855,pre_3_end_37,1.53457,19095
5305856,pre_3_end_36,2.23525,19095
5305857,pre_3_end_35,1.55502,19095
5305858,pre_3_end_34,2.01555,19095
5305859,pre_3_end_33,2.23508,19095
5305860,pre_3_end_32,0.693789,19095
5305861,pre_3_end_31,1.53457,19095
5305862,pre_3_end_30,2.17294,19095
5305863,pre_3_end_29,2.26126,19095
5305864,pre_3_end_28,1.44882,19095
5305865,pre_3_end_27,1.53457,19095
5305866,pre_3_end_26,2.23525,19095
5305867,pre_3_end_25,1.415,19095
5305868,pre_3_end_24,0.728057,19095
5305869,pre_3_end_23,1.53457,19095
5305870,pre_3_end_22,2.17294,19095
5305871,pre_3_end_21,2.19677,19095
5305872,pre_3_end_20,2.17294,19095
5305873,pre_3_end_19,2.19677,19095
5305874,pre_3_end_18,2.17294,19095
5305875,pre_3_end_17,2.19677,19095
5305876,pre_3_end_16,2.17294,19095
5305877,pre_3_end_15,2.19677,19095
5305878,pre_3_end_14,2.17294,19095
5305879,pre_3_end_13,2.26126,19095
5305880,pre_3_end_12,1.44882,19095
5305881,pre_3_end_11,0.971808,19095
5305882,pre_3_end_10,2.19677,19095
5305883,pre_3_end_9,2.17294,19095
5305884,pre_3_end_8,2.26126,19095
5305885,pre_3_end_7,1.92095,19095
5305886,pre_3_end_6,2.01555,19095
5305887,pre_3_end_5,1.44882,19095
5305888,pre_3_end_4,0.701014,19095
5305889,pre_3_end_3,0.693789,19095
5305890,pre_4_end_98,1.40878,19095
5305891,pre_4_end_97,1.55502,19095
5305892,pre_4_end_96,1.92886,19095
5305893,pre_4_end_95,1.92095,19095
5305894,pre_4_end_94,2.01555,19095
5305895,pre_4_end_93,,19095
5305896,pre_4_end_92,2.19677,19095
5305897,pre_4_end_91,2.23508,19095
5305898,pre_4_end_90,0.693789,19095
5305899,pre_4_end_89,1.53457,19095
5305900,pre_4_end_88,,19095
5305901,pre_4_end_87,2.26126,19095
5305902,pre_4_end_86,1.44882,19095
5305903,pre_4_end_85,1.39286,19095
5305904,pre_4_end_84,1.44882,19095
5305905,pre_4_end_83,0.892162,19095
5305906,pre_4_end_82,2.01555,19095
5305907,pre_4_end_81,1.44882,19095
5305908,pre_4_end_80,1.39286,19095
5305909,pre_4_end_79,1.44882,19095
5305910,pre_4_end_78,1.53457,19095
5305911,pre_4_end_77,2.17294,19095
5305912,pre_4_end_76,2.26126,19095
5305913,pre_4_end_75,1.44882,19095
5305914,pre_4_end_74,1.53457,19095
5305915,pre_4_end_73,,19095
5305916,pre_4_end_72,2.26126,19095
5305917,pre_4_end_71,1.44882,19095
5305918,pre_4_end_70,1.53457,19095
5305919,pre_4_end_69,2.17294,19095
5305920,pre_4_end_68,2.26126,19095
5305921,pre_4_end_67,1.44882,19095
5305922,pre_4_end_66,1.39286,19095
5305923,pre_4_end_65,1.44882,19095
5305924,pre_4_end_64,1.53457,19095
5305925,pre_4_end_63,2.23508,19095
5305926,pre_4_end_62,0.693789,19095
5305927,pre_4_end_61,1.53457,19095
5305928,pre_4_end_60,1.92095,19095
5305929,pre_4_end_59,0.728057,19095
5305930,pre_4_end_58,1.53457,19095
5305931,pre_4_end_57,1.92095,19095
5305932,pre_4_end_56,2.01555,19095
5305933,pre_4_end_55,1.44882,19095
5305934,pre_4_end_54,0.701014,19095
5305935,pre_4_end_53,1.55502,19095
5305936,pre_4_end_52,2.01555,19095
5305937,pre_4_end_51,1.44882,19095
5305938,pre_4_end_50,0.971808,19095
5305939,pre_4_end_49,2.26126,19095
5305940,pre_4_end_48,1.92095,19095
5305941,pre_4_end_47,0.728057,19095
5305942,pre_4_end_46,1.53457,19095
5305943,pre_4_end_45,1.92095,19095
5305944,pre_4_end_44,0.728057,19095
5305945,pre_4_end_43,0.971808,19095
5305946,pre_4_end_42,,19095
5305947,pre_4_end_41,,19095
5305948,pre_4_end_40,0.693789,19095
5305949,pre_4_end_39,1.39286,19095
5305950,pre_4_end_38,1.44882,19095
5305951,pre_4_end_37,1.53457,19095
5305952,pre_4_end_36,2.23525,19095
5305953,pre_4_end_35,1.55502,19095
5305954,pre_4_end_34,2.01555,19095
5305955,pre_4_end_33,2.23508,19095
5305956,pre_4_end_32,0.693789,19095
5305957,pre_4_end_31,1.53457,19095
5305958,pre_4_end_30,2.17294,19095
5305959,pre_4_end_29,2.26126,19095
5305960,pre_4_end_28,1.44882,19095
5305961,pre_4_end_27,1.53457,19095
5305962,pre_4_end_26,2.23525,19095
5305963,pre_4_end_25,1.415,19095
5305964,pre_4_end_24,0.728057,19095
5305965,pre_4_end_23,1.53457,19095
5305966,pre_4_end_22,2.17294,19095
5305967,pre_4_end_21,2.19677,19095
5305968,pre_4_end_20,2.17294,19095
5305969,pre_4_end_19,2.19677,19095
5305970,pre_4_end_18,2.17294,19095
5305971,pre_4_end_17,2.19677,19095
5305972,pre_4_end_16,2.17294,19095
5305973,pre_4_end_15,2.19677,19095
5305974,pre_4_end_14,2.17294,19095
5305975,pre_4_end_13,2.26126,19095
5305976,pre_4_end_12,1.44882,19095
5305977,pre_4_end_11,0.971808,19095
5305978,pre_4_end_10,2.19677,19095
5305979,pre_4_end_9,2.17294,19095
5305980,pre_4_end_8,2.26126,19095
5305981,pre_4_end_7,1.92095,19095
5305982,pre_4_end_6,2.01555,19095
5305983,pre_4_end_5,1.44882,19095
5305984,pre_4_end_4,0.701014,19095
5305985,pre_5_end_98,1.40878,19095
5305986,pre_5_end_97,1.55502,19095
5305987,pre_5_end_96,1.92886,19095
5305988,pre_5_end_95,1.92095,19095
5305989,pre_5_end_94,2.01555,19095
5305990,pre_5_end_93,,19095
5305991,pre_5_end_92,2.19677,19095
5305992,pre_5_end_91,2.23508,19095
5305993,pre_5_end_90,0.693789,19095
5305994,pre_5_end_89,1.53457,19095
5305995,pre_5_end_88,,19095
5305996,pre_5_end_87,2.26126,19095
5305997,pre_5_end_86,1.44882,19095
5305998,pre_5_end_85,1.39286,19095
5305999,pre_5_end_84,1.44882,19095
5306000,pre_5_end_83,0.892162,19095
5306001,pre_5_end_82,2.01555,19095
5306002,pre_5_end_81,1.44882,19095
5306003,pre_5_end_80,1.39286,19095
5306004,pre_5_end_79,1.44882,19095
5306005,pre_5_end_78,1.53457,19095
5306006,pre_5_end_77,2.17294,19095
5306007,pre_5_end_76,2.26126,19095
5306008,pre_5_end_75,1.44882,19095
5306009,pre_5_end_74,1.53457,19095
5306010,pre_5_end_73,,19095
5306011,pre_5_end_72,2.26126,19095
5306012,pre_5_end_71,1.44882,19095
5306013,pre_5_end_70,1.53457,19095
5306014,pre_5_end_69,2.17294,19095
5306015,pre_5_end_68,2.26126,19095
5306016,pre_5_end_67,1.44882,19095
5306017,pre_5_end_66,1.39286,19095
5306018,pre_5_end_65,1.44882,19095
5306019,pre_5_end_64,1.53457,19095
5306020,pre_5_end_63,2.23508,19095
5306021,pre_5_end_62,0.693789,19095
5306022,pre_5_end_61,1.53457,19095
5306023,pre_5_end_60,1.92095,19095
5306024,pre_5_end_59,0.728057,19095
5306025,pre_5_end_58,1.53457,19095
5306026,pre_5_end_57,1.92095,19095
5306027,pre_5_end_56,2.01555,19095
5306028,pre_5_end_55,1.44882,19095
5306029,pre_5_end_54,0.701014,19095
5306030,pre_5_end_53,1.55502,19095
5306031,pre_5_end_52,2.01555,19095
5306032,pre_5_end_51,1.44882,19095
5306033,pre_5_end_50,0.971808,19095
5306034,pre_5_end_49,2.26126,19095
5306035,pre_5_end_48,1.92095,19095
5306036,pre_5_end_47,0.728057,19095
5306037,pre_5_end_46,1.53457,19095
5306038,pre_5_end_45,1.92095,19095
5306039,pre_5_end_44,0.728057,19095
5306040,pre_5_end_43,0.971808,19095
5306041,pre_5_end_42,,19095
5306042,pre_5_end_41,,19095
5306043,pre_5_end_40,0.693789,19095
5306044,pre_5_end_39,1.39286,19095
5306045,pre_5_end_38,1.44882,19095
5306046,pre_5_end_37,1.53457,19095
5306047,pre_5_end_36,2.23525,19095
5306048,pre_5_end_35,1.55502,19095
5306049,pre_5_end_34,2.01555,19095
5306050,pre_5_end_33,2.23508,19095
5306051,pre_5_end_32,0.693789,19095
5306052,pre_5_end_31,1.53457,19095
5306053,pre_5_end_30,2.17294,19095
5306054,pre_5_end_29,2.26126,19095
5306055,pre_5_end_28,1.44882,19095
5306056,pre_5_end_27,1.53457,19095
5306057,pre_5_end_26,2.23525,19095
5306058,pre_5_end_25,1.415,19095
5306059,pre_5_end_24,0.728057,19095
5306060,pre_5_end_23,1.53457,19095
5306061,pre_5_end_22,2.17294,19095
5306062,pre_5_end_21,2.19677,19095
5306063,pre_5_end_20,2.17294,19095
5306064,pre_5_end_19,2.19677,19095
5306065,pre_5_end_18,2.17294,19095
5306066,pre_5_end_17,2.19677,19095
5306067,pre_5_end_16,2.17294,19095
5306068,pre_5_end_15,2.19677,19095
5306069,pre_5_end_14,2.17294,19095
5306070,pre_5_end_13,2.26126,19095
5306071,pre_5_end_12,1.44882,19095
5306072,pre_5_end_11,0.971808,19095
5306073,pre_5_end_10,2.19677,19095
5306074,pre_5_end_9,2.17294,19095
5306075,pre_5_end_8,2.26126,19095
5306076,pre_5_end_7,1.92095,19095
5306077,pre_5_end_6,2.01555,19095
5306078,pre_5_end_5,1.44882,19095
5306079,pre_6_end_98,1.40878,19095
5306080,pre_6_end_97,1.55502,19095
5306081,pre_6_end_96,1.92886,19095
5306082,pre_6_end_95,1.92095,19095
5306083,pre_6_end_94,2.01555,19095
5306084,pre_6_end_93,,19095
5306085,pre_6_end_92,2.19677,19095
5306086,pre_6_end_91,2.23508,19095
5306087,pre_6_end_90,0.693789,19095
5306088,pre_6_end_89,1.53457,19095
5306089,pre_6_end_88,,19095
5306090,pre_6_end_87,2.26126,19095
5306091,pre_6_end_86,1.44882,19095
5306092,pre_6_end_85,1.39286,19095
5306093,pre_6_end_84,1.44882,19095
5306094,pre_6_end_83,0.892162,19095
5306095,pre_6_end_82,2.01555,19095
5306096,pre_6_end_81,1.44882,19095
5306097,pre_6_end_80,1.39286,19095
5306098,pre_6_end_79,1.44882,19095
5306099,pre_6_end_78,1.53457,19095
5306100,pre_6_end_77,2.17294,19095
5306101,pre_6_end_76,2.26126,19095
5306102,pre_6_end_75,1.44882,19095
5306103,pre_6_end_74,1.53457,19095
5306104,pre_6_end_73,,19095
5306105,pre_6_end_72,2.26126,19095
5306106,pre_6_end_71,1.44882,19095
5306107,pre_6_end_70,1.53457,19095
5306108,pre_6_end_69,2.17294,19095
5306109,pre_6_end_68,2.26126,19095
5306110,pre_6_end_67,1.44882,19095
5306111,pre_6_end_66,1.39286,19095
5306112,pre_6_end_65,1.44882,19095
5306113,pre_6_end_64,1.53457,19095
5306114,pre_6_end_63,2.23508,19095
5306115,pre_6_end_62,0.693789,19095
5306116,pre_6_end_61,1.53457,19095
5306117,pre_6_end_60,1.92095,19095
5306118,pre_6_end_59,0.728057,19095
5306119,pre_6_end_58,1.53457,19095
5306120,pre_6_end_57,1.92095,19095
5306121,pre_6_end_56,2.01555,19095
5306122,pre_6_end_55,1.44882,19095
5306123,pre_6_end_54,0.701014,19095
5306124,pre_6_end_53,1.55502,19095
5306125,pre_6_end_52,2.01555,19095
5306126,pre_6_end_51,1.44882,19095
5306127,pre_6_end_50,0.971808,19095
5306128,pre_6_end_49,2.26126,19095
5306129,pre_6_end_48,1.92095,19095
5306130,pre_6_end_47,0.728057,19095
5306131,pre_6_end_46,1.53457,19095
5306132,pre_6_end_45,1.92095,19095
5306133,pre_6_end_44,0.728057,19095
5306134,pre_6_end_43,0.971808,19095
5306135,pre_6_end_42,,19095
5306136,pre_6_end_41,,19095
5306137,pre_6_end_40,0.693789,19095
5306138,pre_6_end_39,1.39286,19095
5306139,pre_6_end_38,1.44882,19095
5306140,pre_6_end_37,1.53457,19095
5306141,pre_6_end_36,2.23525,19095
5306142,pre_6_end_35,1.55502,19095
5306143,pre_6_end_34,2.01555,19095
5306144,pre_6_end_33,2.23508,19095
5306145,pre_6_end_32,0.693789,19095
5306146,pre_6_end_31,1.53457,19095
5306147,pre_6_end_30,2.17294,19095
5306148,pre_6_end_29,2.26126,19095
5306149,pre_6_end_28,1.44882,19095
5306150,pre_6_end_27,1.53457,19095
5306151,pre_6_end_26,2.23525,19095
5306152,pre_6_end_25,1.415,19095
5306153,pre_6_end_24,0.728057,19095
5306154,pre_6_end_23,1.53457,19095
5306155,pre_6_end_22,2.17294,19095
5306156,pre_6_end_21,2.19677,19095
5306157,pre_6_end_20,2.17294,19095
5306158,pre_6_end_19,2.19677,19095
5306159,pre_6_end_18,2.17294,19095
5306160,pre_6_end_17,2.19677,19095
5306161,pre_6_end_16,2.17294,19095
5306162,pre_6_end_15,2.19677,19095
5306163,pre_6_end_14,2.17294,19095
5306164,pre_6_end_13,2.26126,19095
5306165,pre_6_end_12,1.44882,19095
5306166,pre_6_end_11,0.971808,19095
5306167,pre_6_end_10,2.19677,19095
5306168,pre_6_end_9,2.17294,19095
5306169,pre_6_end_8,2.26126,19095
5306170,pre_6_end_7,1.92095,19095
5306171,pre_6_end_6,2.01555,19095
5306172,pre_7_end_98,1.40878,19095
5306173,pre_7_end_97,1.55502,19095
5306174,pre_7_end_96,1.92886,19095
5306175,pre_7_end_95,1.92095,19095
5306176,pre_7_end_94,2.01555,19095
5306177,pre_7_end_93,,19095
5306178,pre_7_end_92,2.19677,19095
5306179,pre_7_end_91,2.23508,19095
5306180,pre_7_end_90,0.693789,19095
5306181,pre_7_end_89,1.53457,19095
5306182,pre_7_end_88,,19095
5306183,pre_7_end_87,2.26126,19095
5306184,pre_7_end_86,1.44882,19095
5306185,pre_7_end_85,1.39286,19095
5306186,pre_7_end_84,1.44882,19095
5306187,pre_7_end_83,0.892162,19095
5306188,pre_7_end_82,2.01555,19095
5306189,pre_7_end_81,1.44882,19095
5306190,pre_7_end_80,1.39286,19095
5306191,pre_7_end_79,1.44882,19095
5306192,pre_7_end_78,1.53457,19095
5306193,pre_7_end_77,2.17294,19095
5306194,pre_7_end_76,2.26126,19095
5306195,pre_7_end_75,1.44882,19095
5306196,pre_7_end_74,1.53457,19095
5306197,pre_7_end_73,,19095
5306198,pre_7_end_72,2.26126,19095
5306199,pre_7_end_71,1.44882,19095
5306200,pre_7_end_70,1.53457,19095
5306201,pre_7_end_69,2.17294,19095
5306202,pre_7_end_68,2.26126,19095
5306203,pre_7_end_67,1.44882,19095
5306204,pre_7_end_66,1.39286,19095
5306205,pre_7_end_65,1.44882,19095
5306206,pre_7_end_64,1.53457,19095
5306207,pre_7_end_63,2.23508,19095
5306208,pre_7_end_62,0.693789,19095
5306209,pre_7_end_61,1.53457,19095
5306210,pre_7_end_60,1.92095,19095
5306211,pre_7_end_59,0.728057,19095
5306212,pre_7_end_58,1.53457,19095
5306213,pre_7_end_57,1.92095,19095
5306214,pre_7_end_56,2.01555,19095
5306215,pre_7_end_55,1.44882,19095
5306216,pre_7_end_54,0.701014,19095
5306217,pre_7_end_53,1.55502,19095
5306218,pre_7_end_52,2.01555,19095
5306219,pre_7_end_51,1.44882,19095
5306220,pre_7_end_50,0.971808,19095
5306221,pre_7_end_49,2.26126,19095
5306222,pre_7_end_48,1.92095,19095
5306223,pre_7_end_47,0.728057,19095
5306224,pre_7_end_46,1.53457,19095
5306225,pre_7_end_45,1.92095,19095
5306226,pre_7_end_44,0.728057,19095
5306227,pre_7_end_43,0.971808,19095
5306228,pre_7_end_42,,19095
5306229,pre_7_end_41,,19095
5306230,pre_7_end_40,0.693789,19095
5306231,pre_7_end_39,1.39286,19095
5306232,pre_7_end_38,1.44882,19095
5306233,pre_7_end_37,1.53457,19095
5306234,pre_7_end_36,2.23525,19095
5306235,pre_7_end_35,1.55502,19095
5306236,pre_7_end_34,2.01555,19095
5306237,pre_7_end_33,2.23508,19095
5306238,pre_7_end_32,0.693789,19095
5306239,pre_7_end_31,1.53457,19095
5306240,pre_7_end_30,2.17294,19095
5306241,pre_7_end_29,2.26126,19095
5306242,pre_7_end_28,1.44882,19095
5306243,pre_7_end_27,1.53457,19095
5306244,pre_7_end_26,2.23525,19095
5306245,pre_7_end_25,1.415,19095
5306246,pre_7_end_24,0.728057,19095
5306247,pre_7_end_23,1.53457,19095
5306248,pre_7_end_22,2.17294,19095
5306249,pre_7_end_21,2.19677,19095
5306250,pre_7_end_20,2.17294,19095
5306251,pre_7_end_19,2.19677,19095
5306252,pre_7_end_18,2.17294,19095
5306253,pre_7_end_17,2.19677,19095
5306254,pre_7_end_16,2.17294,19095
5306255,pre_7_end_15,2.19677,19095
5306256,pre_7_end_14,2.17294,19095
5306257,pre_7_end_13,2.26126,19095
5306258,pre_7_end_12,1.44882,19095
5306259,pre_7_end_11,0.971808,19095
5306260,pre_7_end_10,2.19677,19095
5306261,pre_7_end_9,2.17294,19095
5306262,pre_7_end_8,2.26126,19095
5306263,pre_7_end_7,1.92095,19095
5306264,pre_8_end_98,1.40878,19095
5306265,pre_8_end_97,1.55502,19095
5306266,pre_8_end_96,1.92886,19095
5306267,pre_8_end_95,1.92095,19095
5306268,pre_8_end_94,2.01555,19095
5306269,pre_8_end_93,,19095
5306270,pre_8_end_92,2.19677,19095
5306271,pre_8_end_91,2.23508,19095
5306272,pre_8_end_90,0.693789,19095
5306273,pre_8_end_89,1.53457,19095
5306274,pre_8_end_88,,19095
5306275,pre_8_end_87,2.26126,19095
5306276,pre_8_end_86,1.44882,19095
5306277,pre_8_end_85,1.39286,19095
5306278,pre_8_end_84,1.44882,19095
5306279,pre_8_end_83,0.892162,19095
5306280,pre_8_end_82,2.01555,19095
5306281,pre_8_end_81,1.44882,19095
5306282,pre_8_end_80,1.39286,19095
5306283,pre_8_end_79,1.44882,19095
5306284,pre_8_end_78,1.53457,19095
5306285,pre_8_end_77,2.17294,19095
5306286,pre_8_end_76,2.26126,19095
5306287,pre_8_end_75,1.44882,19095
5306288,pre_8_end_74,1.53457,19095
5306289,pre_8_end_73,,19095
5306290,pre_8_end_72,2.26126,19095
5306291,pre_8_end_71,1.44882,19095
5306292,pre_8_end_70,1.53457,19095
5306293,pre_8_end_69,2.17294,19095
5306294,pre_8_end_68,2.26126,19095
5306295,pre_8_end_67,1.44882,19095
5306296,pre_8_end_66,1.39286,19095
5306297,pre_8_end_65,1.44882,19095
5306298,pre_8_end_64,1.53457,19095
5306299,pre_8_end_63,2.23508,19095
5306300,pre_8_end_62,0.693789,19095
5306301,pre_8_end_61,1.53457,19095
5306302,pre_8_end_60,1.92095,19095
5306303,pre_8_end_59,0.728057,19095
5306304,pre_8_end_58,1.53457,19095
5306305,pre_8_end_57,1.92095,19095
5306306,pre_8_end_56,2.01555,19095
5306307,pre_8_end_55,1.44882,19095
5306308,pre_8_end_54,0.701014,19095
5306309,pre_8_end_53,1.55502,19095
5306310,pre_8_end_52,2.01555,19095
5306311,pre_8_end_51,1.44882,19095
5306312,pre_8_end_50,0.971808,19095
5306313,pre_8_end_49,2.26126,19095
5306314,pre_8_end_48,1.92095,19095
5306315,pre_8_end_47,0.728057,19095
5306316,pre_8_end_46,1.53457,19095
5306317,pre_8_end_45,1.92095,19095
5306318,pre_8_end_44,0.728057,19095
5306319,pre_8_end_43,0.971808,19095
5306320,pre_8_end_42,,19095
5306321,pre_8_end_41,,19095
5306322,pre_8_end_40,0.693789,19095
5306323,pre_8_end_39,1.39286,19095
5306324,pre_8_end_38,1.44882,19095
5306325,pre_8_end_37,1.53457,19095
5306326,pre_8_end_36,2.23525,19095
5306327,pre_8_end_35,1.55502,19095
5306328,pre_8_end_34,2.01555,19095
5306329,pre_8_end_33,2.23508,19095
5306330,pre_8_end_32,0.693789,19095
5306331,pre_8_end_31,1.53457,19095
5306332,pre_8_end_30,2.17294,19095
5306333,pre_8_end_29,2.26126,19095
5306334,pre_8_end_28,1.44882,19095
5306335,pre_8_end_27,1.53457,19095
5306336,pre_8_end_26,2.23525,19095
5306337,pre_8_end_25,1.415,19095
5306338,pre_8_end_24,0.728057,19095
5306339,pre_8_end_23,1.53457,19095
5306340,pre_8_end_22,2.17294,19095
5306341,pre_8_end_21,2.19677,19095
5306342,pre_8_end_20,2.17294,19095
5306343,pre_8_end_19,2.19677,19095
5306344,pre_8_end_18,2.17294,19095
5306345,pre_8_end_17,2.19677,19095
5306346,pre_8_end_16,2.17294,19095
5306347,pre_8_end_15,2.19677,19095
5306348,pre_8_end_14,2.17294,19095
5306349,pre_8_end_13,2.26126,19095
5306350,pre_8_end_12,1.44882,19095
5306351,pre_8_end_11,0.971808,19095
5306352,pre_8_end_10,2.19677,19095
5306353,pre_8_end_9,2.17294,19095
5306354,pre_8_end_8,2.26126,19095
5306355,pre_9_end_98,1.40878,19095
5306356,pre_9_end_97,1.55502,19095
5306357,pre_9_end_96,1.92886,19095
5306358,pre_9_end_95,1.92095,19095
5306359,pre_9_end_94,2.01555,19095
5306360,pre_9_end_93,,19095
5306361,pre_9_end_92,2.19677,19095
5306362,pre_9_end_91,2.23508,19095
5306363,pre_9_end_90,0.693789,19095
5306364,pre_9_end_89,1.53457,19095
5306365,pre_9_end_88,,19095
5306366,pre_9_end_87,2.26126,19095
5306367,pre_9_end_86,1.44882,19095
5306368,pre_9_end_85,1.39286,19095
5306369,pre_9_end_84,1.44882,19095
5306370,pre_9_end_83,0.892162,19095
5306371,pre_9_end_82,2.01555,19095
5306372,pre_9_end_81,1.44882,19095
5306373,pre_9_end_80,1.39286,19095
5306374,pre_9_end_79,1.44882,19095
5306375,pre_9_end_78,1.53457,19095
5306376,pre_9_end_77,2.17294,19095
5306377,pre_9_end_76,2.26126,19095
5306378,pre_9_end_75,1.44882,19095
5306379,pre_9_end_74,1.53457,19095
5306380,pre_9_end_73,,19095
5306381,pre_9_end_72,2.26126,19095
5306382,pre_9_end_71,1.44882,19095
5306383,pre_9_end_70,1.53457,19095
5306384,pre_9_end_69,2.17294,19095
5306385,pre_9_end_68,2.26126,19095
5306386,pre_9_end_67,1.44882,19095
5306387,pre_9_end_66,1.39286,19095
5306388,pre_9_end_65,1.44882,19095
5306389,pre_9_end_64,1.53457,19095
5306390,pre_9_end_63,2.23508,19095
5306391,pre_9_end_62,0.693789,19095
5306392,pre_9_end_61,1.53457,19095
5306393,pre_9_end_60,1.92095,19095
5306394,pre_9_end_59,0.728057,19095
5306395,pre_9_end_58,1.53457,19095
5306396,pre_9_end_57,1.92095,19095
5306397,pre_9_end_56,2.01555,19095
5306398,pre_9_end_55,1.44882,19095
5306399,pre_9_end_54,0.701014,19095
5306400,pre_9_end_53,1.55502,19095
5306401,pre_9_end_52,2.01555,19095
5306402,pre_9_end_51,1.44882,19095
5306403,pre_9_end_50,0.971808,19095
5306404,pre_9_end_49,2.26126,19095
5306405,pre_9_end_48,1.92095,19095
5306406,pre_9_end_47,0.728057,19095
5306407,pre_9_end_46,1.53457,19095
5306408,pre_9_end_45,1.92095,19095
5306409,pre_9_end_44,0.728057,19095
5306410,pre_9_end_43,0.971808,19095
5306411,pre_9_end_42,,19095
5306412,pre_9_end_41,,19095
5306413,pre_9_end_40,0.693789,19095
5306414,pre_9_end_39,1.39286,19095
5306415,pre_9_end_38,1.44882,19095
5306416,pre_9_end_37,1.53457,19095
5306417,pre_9_end_36,2.23525,19095
5306418,pre_9_end_35,1.55502,19095
5306419,pre_9_end_34,2.01555,19095
5306420,pre_9_end_33,2.23508,19095
5306421,pre_9_end_32,0.693789,19095
5306422,pre_9_end_31,1.53457,19095
5306423,pre_9_end_30,2.17294,19095
5306424,pre_9_end_29,2.26126,19095
5306425,pre_9_end_28,1.44882,19095
5306426,pre_9_end_27,1.53457,19095
5306427,pre_9_end_26,2.23525,19095
5306428,pre_9_end_25,1.415,19095
5306429,pre_9_end_24,0.728057,19095
5306430,pre_9_end_23,1.53457,19095
5306431,pre_9_end_22,2.17294,19095
5306432,pre_9_end_21,2.19677,19095
5306433,pre_9_end_20,2.17294,19095
5306434,pre_9_end_19,2.19677,19095
5306435,pre_9_end_18,2.17294,19095
5306436,pre_9_end_17,2.19677,19095
5306437,pre_9_end_16,2.17294,19095
5306438,pre_9_end_15,2.19677,19095
5306439,pre_9_end_14,2.17294,19095
5306440,pre_9_end_13,2.26126,19095
5306441,pre_9_end_12,1.44882,19095
5306442,pre_9_end_11,0.971808,19095
5306443,pre_9_end_10,2.19677,19095
5306444,pre_9_end_9,2.17294,19095
5306445,pre_10_end_98,1.40878,19095
5306446,pre_10_end_97,1.55502,19095
5306447,pre_10_end_96,1.92886,19095
5306448,pre_10_end_95,1.92095,19095
5306449,pre_10_end_94,2.01555,19095
5306450,pre_10_end_93,,19095
5306451,pre_10_end_92,2.19677,19095
5306452,pre_10_end_91,2.23508,19095
5306453,pre_10_end_90,0.693789,19095
5306454,pre_10_end_89,1.53457,19095
5306455,pre_10_end_88,,19095
5306456,pre_10_end_87,2.26126,19095
5306457,pre_10_end_86,1.44882,19095
5306458,pre_10_end_85,1.39286,19095
5306459,pre_10_end_84,1.44882,19095
5306460,pre_10_end_83,0.892162,19095
5306461,pre_10_end_82,2.01555,19095
5306462,pre_10_end_81,1.44882,19095
5306463,pre_10_end_80,1.39286,19095
5306464,pre_10_end_79,1.44882,19095
5306465,pre_10_end_78,1.53457,19095
5306466,pre_10_end_77,2.17294,19095
5306467,pre_10_end_76,2.26126,19095
5306468,pre_10_end_75,1.44882,19095
5306469,pre_10_end_74,1.53457,19095
5306470,pre_10_end_73,,19095
5306471,pre_10_end_72,2.26126,19095
5306472,pre_10_end_71,1.44882,19095
5306473,pre_10_end_70,1.53457,19095
5306474,pre_10_end_69,2.17294,19095
5306475,pre_10_end_68,2.26126,19095
5306476,pre_10_end_67,1.44882,19095
5306477,pre_10_end_66,1.39286,19095
5306478,pre_10_end_65,1.44882,19095
5306479,pre_10_end_64,1.53457,19095
5306480,pre_10_end_63,2.23508,19095
5306481,pre_10_end_62,0.693789,19095
5306482,pre_10_end_61,1.53457,19095
